2025-07-02T07:46:12.177916Z [warning  ] Force option is enabled, ignoring stale job check.
2025-07-02T07:46:17.556435Z [info     ] Discovered 1 accessible entities cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.374660Z [info     ] HTTP Request: GET https://ta29.wms.ocs.oraclecloud.com/raizen_test/wms/lgfapi/v10/entity//order_dtl/describe/ "HTTP/1.1 200 OK" cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.375355Z [info     ] ✅ Generated schema for entity order_dtl cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.375574Z [info     ] Generated schemas for 1/1 entities cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.375974Z [info     ] 🔒 Circuit breaker initialized for order_dtl: threshold=5, timeout=60s cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.376255Z [info     ] [INFO] 2025-07-02 07:46:18.376 | 🔑 Replication keys for order_dtl: ['id'] cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.376464Z [info     ] 🔑 Replication keys for order_dtl: ['id'] cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.376672Z [info     ] Created 1 streams              cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.377070Z [info     ] Beginning incremental sync of 'order_dtl' cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.382487Z [info     ] Starting incremental sync with bookmark value: None cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.382703Z [info     ] /home/marlonsc/flext/.venv/lib/python3.13/site-packages/singer_sdk/streams/rest.py:415: SingerSDKDeprecationWarning: Use `http_method` instead. cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.382807Z [info     ]   http_method = self.http_method cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.382893Z [info     ]                                cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.383009Z [info     ] [INFO] 2025-07-02 07:46:18.382 | 🔗 get_url_params called for entity=order_dtl, next_page_token=None cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.383109Z [info     ] 🔗 get_url_params called for entity=order_dtl, next_page_token=None cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.383188Z [info     ] [INFO] 2025-07-02 07:46:18.382 | 🔧 Initial params: {'page_mode': 'sequenced', 'page_size': 5} cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.383263Z [info     ] 🔧 Initial params: {'page_mode': 'sequenced', 'page_size': 5} cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.383343Z [info     ] [INFO] 2025-07-02 07:46:18.382 | 📊 Default ordering applied for order_dtl: id cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.383417Z [info     ] 📊 Default ordering applied for order_dtl: id cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.383494Z [info     ] [DEBUG] 2025-07-02 07:46:18.382 | tap_oracle_wms.streams | streams.py:766 | 🔧 Initial URL params for order_dtl: {'page_mode': 'sequenced', 'page_size': 5, 'ordering': 'id'} cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.383570Z [info     ] [INFO] 2025-07-02 07:46:18.382 | 🎯🎯🎯 EXTREME TRACE: Final URL params for order_dtl: {'page_mode': 'sequenced', 'page_size': 5, 'ordering': 'id'} cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:18.383646Z [info     ] 🎯🎯🎯 EXTREME TRACE: Final URL params for order_dtl: {'page_mode': 'sequenced', 'page_size': 5, 'ordering': 'id'} cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.452155Z [info     ] METRIC: {"type": "timer", "metric": "http_request_duration", "value": 1.068105, "tags": {"stream": "order_dtl", "endpoint": "/wms/lgfapi/v10/entity/order_dtl", "http_status_code": 200, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.452445Z [info     ] [DEBUG] 2025-07-02 07:46:19.452 | tap_oracle_wms.streams | streams.py:888 | 🌐 Response validation for order_dtl: status=200 cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.452638Z [info     ] [DEBUG] 2025-07-02 07:46:19.452 | tap_oracle_wms.streams | streams.py:894 | ✅ Successful response for order_dtl cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.452786Z [info     ] [INFO] 2025-07-02 07:46:19.452 | 🌐🌐🌐 EXTREME TRACE: parse_response called for entity=order_dtl cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.452897Z [info     ] 🌐🌐🌐 EXTREME TRACE: parse_response called for entity=order_dtl cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.452988Z [info     ] [INFO] 2025-07-02 07:46:19.452 | 📏 EXTREME TRACE: Response content length=12673 bytes cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.453071Z [info     ] 📏 EXTREME TRACE: Response content length=12673 bytes cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.453160Z [info     ] [INFO] 2025-07-02 07:46:19.452 | ✅✅✅ EXTREME TRACE: JSON parsed successfully cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.453242Z [info     ] ✅✅✅ EXTREME TRACE: JSON parsed successfully cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.453329Z [info     ] [INFO] 2025-07-02 07:46:19.452 | 📊📊📊 EXTREME TRACE: Found 'results' key with 5 items cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.453410Z [info     ] 📊📊📊 EXTREME TRACE: Found 'results' key with 5 items cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.453487Z [info     ] [INFO] 2025-07-02 07:46:19.452 | 📄📄📄 EXTREME TRACE: Processing paginated response cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.453565Z [info     ] 📄📄📄 EXTREME TRACE: Processing paginated response cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.453655Z [info     ] [INFO] 2025-07-02 07:46:19.452 | 📥📥📥 EXTREME TRACE: First result type=<class 'dict'> cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.453737Z [info     ] 📥📥📥 EXTREME TRACE: First result type=<class 'dict'> cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.453921Z [info     ] Stream is assumed to be unsorted, progress is not resumable if interrupted cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.454050Z [info     ] [INFO] 2025-07-02 07:46:19.453 | 🏁🏁🏁 EXTREME TRACE: parse_response completed - yielded 5 records cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.454147Z [info     ] 🏁🏁🏁 EXTREME TRACE: parse_response completed - yielded 5 records cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.454247Z [info     ] [INFO] 2025-07-02 07:46:19.454 | 🔗 get_url_params called for entity=order_dtl, next_page_token=ParseResult(scheme='https', netloc='ta29.wms.ocs.oraclecloud.com:443', path='/raizen_test/wms/lgfapi/v10/entity/order_dtl', params='', query='cursor=cD0yNQ%3D%3D&ordering=id&page_mode=sequenced&page_size=5', fragment='') cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.454339Z [info     ] 🔗 get_url_params called for entity=order_dtl, next_page_token=ParseResult(scheme='https', netloc='ta29.wms.ocs.oraclecloud.com:443', path='/raizen_test/wms/lgfapi/v10/entity/order_dtl', params='', query='cursor=cD0yNQ%3D%3D&ordering=id&page_mode=sequenced&page_size=5', fragment='') cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:19.454445Z [info     ] [DEBUG] 2025-07-02 07:46:19.454 | tap_oracle_wms.streams | streams.py:652 | 🔄 Continuing pagination for order_dtl with cursor: cD0yNQ==... cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.432861Z [info     ] METRIC: {"type": "timer", "metric": "http_request_duration", "value": 0.977414, "tags": {"stream": "order_dtl", "endpoint": "/wms/lgfapi/v10/entity/order_dtl", "http_status_code": 200, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.433194Z [info     ] [DEBUG] 2025-07-02 07:46:20.432 | tap_oracle_wms.streams | streams.py:888 | 🌐 Response validation for order_dtl: status=200 cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.433421Z [info     ] [DEBUG] 2025-07-02 07:46:20.432 | tap_oracle_wms.streams | streams.py:894 | ✅ Successful response for order_dtl cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.433552Z [info     ] [INFO] 2025-07-02 07:46:20.432 | 🌐🌐🌐 EXTREME TRACE: parse_response called for entity=order_dtl cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.433662Z [info     ] 🌐🌐🌐 EXTREME TRACE: parse_response called for entity=order_dtl cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.433750Z [info     ] [INFO] 2025-07-02 07:46:20.433 | 📏 EXTREME TRACE: Response content length=12826 bytes cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.433837Z [info     ] 📏 EXTREME TRACE: Response content length=12826 bytes cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.433923Z [info     ] [INFO] 2025-07-02 07:46:20.433 | ✅✅✅ EXTREME TRACE: JSON parsed successfully cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.434003Z [info     ] ✅✅✅ EXTREME TRACE: JSON parsed successfully cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.434116Z [info     ] [INFO] 2025-07-02 07:46:20.433 | 📊📊📊 EXTREME TRACE: Found 'results' key with 5 items cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.434203Z [info     ] 📊📊📊 EXTREME TRACE: Found 'results' key with 5 items cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.434288Z [info     ] [INFO] 2025-07-02 07:46:20.433 | 📄📄📄 EXTREME TRACE: Processing paginated response cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.434365Z [info     ] 📄📄📄 EXTREME TRACE: Processing paginated response cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.434441Z [info     ] [INFO] 2025-07-02 07:46:20.433 | 📥📥📥 EXTREME TRACE: First result type=<class 'dict'> cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.434518Z [info     ] 📥📥📥 EXTREME TRACE: First result type=<class 'dict'> cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.435784Z [info     ] [INFO] 2025-07-02 07:46:20.435 | 🏁🏁🏁 EXTREME TRACE: parse_response completed - yielded 5 records cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.436059Z [info     ] 🏁🏁🏁 EXTREME TRACE: parse_response completed - yielded 5 records cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.436340Z [info     ] [INFO] 2025-07-02 07:46:20.436 | 🔗 get_url_params called for entity=order_dtl, next_page_token=ParseResult(scheme='https', netloc='ta29.wms.ocs.oraclecloud.com:443', path='/raizen_test/wms/lgfapi/v10/entity/order_dtl', params='', query='cursor=cD0zMA%3D%3D&ordering=id&page_mode=sequenced&page_size=5', fragment='') cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.436568Z [info     ] 🔗 get_url_params called for entity=order_dtl, next_page_token=ParseResult(scheme='https', netloc='ta29.wms.ocs.oraclecloud.com:443', path='/raizen_test/wms/lgfapi/v10/entity/order_dtl', params='', query='cursor=cD0zMA%3D%3D&ordering=id&page_mode=sequenced&page_size=5', fragment='') cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:20.436842Z [info     ] [DEBUG] 2025-07-02 07:46:20.436 | tap_oracle_wms.streams | streams.py:652 | 🔄 Continuing pagination for order_dtl with cursor: cD0zMA==... cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:21.453153Z [info     ] METRIC: {"type": "timer", "metric": "http_request_duration", "value": 1.015321, "tags": {"stream": "order_dtl", "endpoint": "/wms/lgfapi/v10/entity/order_dtl", "http_status_code": 200, "status": "succeeded"}} cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:21.453462Z [info     ] [DEBUG] 2025-07-02 07:46:21.453 | tap_oracle_wms.streams | streams.py:888 | 🌐 Response validation for order_dtl: status=200 cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:21.453617Z [info     ] [DEBUG] 2025-07-02 07:46:21.453 | tap_oracle_wms.streams | streams.py:894 | ✅ Successful response for order_dtl cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:21.453725Z [info     ] [INFO] 2025-07-02 07:46:21.453 | 🌐🌐🌐 EXTREME TRACE: parse_response called for entity=order_dtl cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
2025-07-02T07:46:21.453829Z [info     ] 🌐🌐🌐 EXTREME TRACE: parse_response called for entity=order_dtl cmd_type=elb consumer=False job_name=dev:tap-oracle-wms-to-target-oracle name=tap-oracle-wms producer=True run_id=4275d192-67f3-429d-804c-263783848086 stdio=stderr string_id=tap-oracle-wms
